datetime,Humidity,Pressure,Temperature,Weather Description,Wind Dirn,Win Speed
2012-10-20 03:00:00,72,1015,289.66,light intensity drizzle,120,4
2012-10-20 04:00:00,77,1014,289.41,overcast clouds,100,5
2012-10-20 05:00:00,77,1014,289.79,light rain,110,4
2012-10-20 06:00:00,93,1013,290.45,light rain,160,3
2012-10-20 07:00:00,93,1012,290.27,light rain,140,6
2012-10-20 08:00:00,93,1012,290.48,light rain,170,5
2012-10-20 09:00:00,93,1011,290.54,overcast clouds,120,5
2012-10-20 10:00:00,93,1011,290.41,moderate rain,120,6
2012-10-20 11:00:00,93,1011,290.74,moderate rain,130,8
2012-10-20 12:00:00,93,1011,290.94,moderate rain,130,6
2012-10-20 13:00:00,93,1010,291,moderate rain,150,5
2012-10-20 14:00:00,93,1009,291.27,mist,150,4
2012-10-20 15:00:00,93,1009,291.33,heavy intensity rain,160,5
2012-10-20 16:00:00,93,1008,291.4,moderate rain,160,6
2012-10-20 17:00:00,93,1008,291.85,moderate rain,160,9
2012-10-20 18:00:00,93,1007,292.04,moderate rain,160,5
2012-10-20 19:00:00,93,1006,292.6,mist,160,5
2012-10-20 20:00:00,93,1006,292.87,mist,170,4
2012-10-20 21:00:00,88,1005,292.94,mist,160,4
2012-10-20 22:00:00,88,1005,292.74,overcast clouds,180,3
2012-10-20 23:00:00,93,1005,291.97,mist,170,5
2012-10-21 00:00:00,93,1005,291.47,mist,160,4
2012-10-21 01:00:00,100,1005,291.13,mist,160,7
2012-10-21 02:00:00,100,1005,291.13,mist,190,3
2012-10-21 03:00:00,93,1005,291.32,mist,0,3
2012-10-21 04:00:00,100,1005,291.32,mist,160,3
2012-10-21 05:00:00,100,1006,291.01,mist,180,3
2012-10-21 06:00:00,100,1006,290.5475,sky is clear,157,2
2012-10-21 07:00:00,100,1006,290.085,sky is clear,135,2
2012-10-21 08:00:00,100,1006,289.6225,sky is clear,112,1
2012-10-21 09:00:00,100,1006,289.16,sky is clear,90,1
2012-10-21 10:00:00,100,1006,288.6975,sky is clear,67,1
2012-10-21 11:00:00,100,1006,288.235,sky is clear,45,0
2012-10-21 12:00:00,100,1006,287.7725,sky is clear,22,0
2012-10-21 13:00:00,100,1006,287.31,mist,0,0
2012-10-21 14:00:00,93,1006,287.577777778,sky is clear,30,0
2012-10-21 15:00:00,87,1006,287.845555556,sky is clear,60,1
2012-10-21 16:00:00,81,1006,288.113333333,few clouds,90,2
2012-10-21 17:00:00,75,1006,288.381111111,few clouds,120,3
2012-10-21 18:00:00,69,1006,288.648888889,few clouds,150,4
2012-10-21 19:00:00,63,1006,288.916666667,scattered clouds,180,5
2012-10-21 20:00:00,57,1006,289.184444444,scattered clouds,210,5
2012-10-21 21:00:00,51,1006,289.452222222,scattered clouds,240,6
2012-10-21 22:00:00,45,1007,289.72,scattered clouds,270,7
2012-10-21 23:00:00,48,1008,288.81,scattered clouds,270,7
2012-10-22 00:00:00,50,1008,287.6275,scattered clouds,267,6
2012-10-22 01:00:00,53,1009,286.445,few clouds,265,5
2012-10-22 02:00:00,55,1010,285.2625,sky is clear,262,3
2012-10-22 03:00:00,58,1011,284.08,heavy snow,260,2
2012-10-22 04:00:00,47,1010,284.45,heavy snow,270,6
2012-10-22 05:00:00,50,1011,284.81,moderate rain,270,6
2012-10-22 06:00:00,54,1011,284.09,sky is clear,270,3
2012-10-22 07:00:00,54,1012,283.96,heavy snow,280,5
2012-10-22 08:00:00,62,1012,283.63,heavy snow,290,7
2012-10-22 09:00:00,66,1012,283.24,heavy snow,280,4
2012-10-22 10:00:00,62,1013,282.27,heavy snow,270,5
2012-10-22 11:00:00,62,1014,281.93,scattered clouds,270,5
2012-10-22 12:00:00,63,1013,283.0475,scattered clouds,276,5
2012-10-22 13:00:00,64,1013,284.165,few clouds,282,5
2012-10-22 14:00:00,65,1013,285.2825,sky is clear,288,5
2012-10-22 15:00:00,66,1013,286.4,sky is clear,294,6
2012-10-22 16:00:00,51,1015,289.62,few clouds,310,6
2012-10-22 17:00:00,,,290.03,sky is clear,288,1
2012-10-22 18:00:00,39,1014,291.46,scattered clouds,310,4
2012-10-22 19:00:00,39,1014,291.27,scattered clouds,290,6
2012-10-22 20:00:00,,,291.27,sky is clear,292,2
2012-10-22 21:00:00,39,1014,290.75,scattered clouds,320,6
2012-10-22 22:00:00,42,1014,289.62,scattered clouds,310,5
2012-10-22 23:00:00,42,1015,287.85,sky is clear,310,6
2012-10-23 00:00:00,39,1015,286.14,sky is clear,270,3
2012-10-23 01:00:00,39,1016,285.52,sky is clear,270,6
2012-10-23 02:00:00,41,1016,285.43,sky is clear,260,7
2012-10-23 03:00:00,44,1017,285.05,heavy snow,280,6
2012-10-23 04:00:00,44,1017,284.5,heavy snow,270,6
2012-10-23 05:00:00,47,1017,284.37,heavy snow,290,7
2012-10-23 06:00:00,54,1017,284.2,heavy snow,300,7
2012-10-23 07:00:00,54,1017,283.6,heavy snow,290,7
2012-10-23 08:00:00,58,1017,283.2,heavy snow,300,4
2012-10-23 09:00:00,58,1018,283.01,few clouds,310,3
2012-10-23 10:00:00,62,1018,282.68,few clouds,270,3
2012-10-23 11:00:00,62,1018,282.55,few clouds,290,4
2012-10-23 12:00:00,66,1019,283.27,few clouds,300,7
2012-10-23 13:00:00,62,1019,285.34,sky is clear,310,6
2012-10-23 14:00:00,66,1020,287.41,sky is clear,320,5
2012-10-23 15:00:00,58,1019,288.37,sky is clear,310,4
2012-10-23 16:00:00,51,1018,290.2,sky is clear,310,5
2012-10-23 17:00:00,48,1018,291.37,few clouds,320,6
2012-10-23 18:00:00,,,291.7,sky is clear,294,1
2012-10-23 19:00:00,,,292.42,sky is clear,288,1
2012-10-23 20:00:00,40,1016,293.21,sky is clear,310,6
2012-10-23 21:00:00,37,1016,293.34,sky is clear,290,5
2012-10-23 22:00:00,40,1016,291.65,sky is clear,290,4
2012-10-23 23:00:00,37,1017,289.51,sky is clear,280,5
2012-10-24 00:00:00,42,1017,288.59,sky is clear,270,5
2012-10-24 01:00:00,42,1018,288.26,sky is clear,300,7
2012-10-24 02:00:00,48,1018,287.01,sky is clear,300,5
2012-10-24 03:00:00,58,1019,285.57,sky is clear,240,1
2012-10-24 04:00:00,58,1018,284.13,few clouds,220,2
2012-10-24 05:00:00,62,1018,283.5,heavy snow,230,1
2012-10-24 06:00:00,66,1018,282.39,heavy snow,220,2
2012-10-24 07:00:00,66,1018,282.08,few clouds,280,2
2012-10-24 08:00:00,71,1018,281.94,scattered clouds,230,1
2012-10-24 09:00:00,71,1019,281.79,heavy snow,250,1
2012-10-24 10:00:00,71,1019,281.87,broken clouds,240,1
2012-10-24 11:00:00,81,1019,281.34,broken clouds,0,0
2012-10-24 12:00:00,62,1020,283.78,broken clouds,340,2
2012-10-24 13:00:00,51,1020,287.41,scattered clouds,0,0
2012-10-24 14:00:00,55,1020,288.01,broken clouds,0,0
2012-10-24 15:00:00,55,1020,288.86,overcast clouds,0,0
2012-10-24 16:00:00,52,1020,289.81,light rain,0,0
2012-10-24 17:00:00,52,1019,290.52,overcast clouds,340,1
2012-10-24 18:00:00,63,1019,289.48,mist,50,2
2012-10-24 19:00:00,,,289.49,sky is clear,259,0
2012-10-24 20:00:00,72,1018,288.75,mist,50,3
2012-10-24 21:00:00,72,1018,289,broken clouds,0,0
2012-10-24 22:00:00,72,1019,288.41,light rain,30,2
2012-10-24 23:00:00,77,1019,287.59,overcast clouds,70,2
2012-10-25 00:00:00,72,1019,287.25,overcast clouds,60,2
2012-10-25 01:00:00,72,1019,287,light rain,50,2
2012-10-25 02:00:00,82,1019,286.73,mist,60,2
2012-10-25 03:00:00,87,1019,286.55,mist,70,3
2012-10-25 04:00:00,87,1019,286.62,mist,70,3
2012-10-25 05:00:00,87,1019,286.55,overcast clouds,60,3
2012-10-25 06:00:00,93,1019,286.55,mist,60,5
2012-10-25 07:00:00,93,1019,286.55,mist,30,2
2012-10-25 08:00:00,93,1019,286.48,mist,60,4
2012-10-25 09:00:00,93,1020,286.48,mist,70,4
2012-10-25 10:00:00,93,1020,286.28,mist,50,4
2012-10-25 11:00:00,87,1020,286.34,mist,0,0
2012-10-25 12:00:00,87,1021,286.41,light intensity drizzle,40,3
2012-10-25 13:00:00,87,1021,286.73,light intensity drizzle,30,2
2012-10-25 14:00:00,90,1021,287.15,overcast clouds,35,2
2012-10-25 15:00:00,93,1021,287.57,mist,40,3
2012-10-25 16:00:00,87,1020,287.98,mist,50,4
2012-10-25 17:00:00,93,1020,288.48,light rain,50,5
2012-10-25 18:00:00,82,1020,288.99,mist,40,5
2012-10-25 19:00:00,82,1020,288.93,mist,40,5
2012-10-25 20:00:00,82,1020,288.79,mist,40,4
2012-10-25 21:00:00,82,1020,288.14,mist,40,5
2012-10-25 22:00:00,82,1021,287.75,mist,50,4
2012-10-25 23:00:00,82,1021,287.3,light rain,50,3
2012-10-26 00:00:00,77,1022,287.44,mist,70,4
2012-10-26 01:00:00,82,1022,287.23,mist,60,3
2012-10-26 02:00:00,82,1022,286.86,overcast clouds,90,2
2012-10-26 03:00:00,82,1022,286.86,overcast clouds,80,2
2012-10-26 04:00:00,87,1023,286.79,overcast clouds,60,3
2012-10-26 05:00:00,82,1023,286.73,overcast clouds,80,3
2012-10-26 06:00:00,82,1023,286.54,overcast clouds,100,2
2012-10-26 07:00:00,82,1023,286.59,overcast clouds,100,1
2012-10-26 08:00:00,82,1023,286.34,overcast clouds,70,2
2012-10-26 09:00:00,76,1023,286.21,light rain,70,3
2012-10-26 10:00:00,82,1023,285.87,overcast clouds,80,2
2012-10-26 11:00:00,76,1024,286.08,mist,80,2
2012-10-26 12:00:00,71,1024,286.6,mist,70,2
2012-10-26 13:00:00,76,1024,286.93,mist,70,3
2012-10-26 14:00:00,72,1025,287.84,overcast clouds,50,2
2012-10-26 15:00:00,72,1025,288.65,mist,40,3
2012-10-26 16:00:00,72,1025,289.21,mist,40,4
2012-10-26 17:00:00,72,1025,289.34,mist,50,3
2012-10-26 18:00:00,77,1024,289.66,mist,50,3
2012-10-26 19:00:00,,,289.59,sky is clear,208,1
2012-10-26 20:00:00,,,289.77,sky is clear,193,0
2012-10-26 21:00:00,67,1024,289.51,haze,110,3
2012-10-26 22:00:00,67,1024,289.18,haze,140,3
2012-10-26 23:00:00,67,1025,288.87,haze,140,4
2012-10-27 00:00:00,63,1025,288.73,haze,110,3
2012-10-27 01:00:00,67,1024,288.6,overcast clouds,140,2
2012-10-27 02:00:00,67,1024,288.34,overcast clouds,140,2
2012-10-27 03:00:00,72,1024,287.96,overcast clouds,130,1
2012-10-27 04:00:00,72,1024,287.72,overcast clouds,120,1
2012-10-27 05:00:00,72,1024,287.72,overcast clouds,130,2
2012-10-27 06:00:00,82,1023,287.25,few clouds,130,1
2012-10-27 07:00:00,77,1023,287.39,overcast clouds,60,1
2012-10-27 08:00:00,77,1023,287.59,overcast clouds,40,1
2012-10-27 09:00:00,77,1023,287.59,overcast clouds,30,1
2012-10-27 10:00:00,77,1023,287.59,overcast clouds,0,0
2012-10-27 11:00:00,82,1023,287.65,overcast clouds,60,2
2012-10-27 12:00:00,82,1023,287.77,mist,40,2
2012-10-27 13:00:00,82,1024,288.33,mist,50,1
2012-10-27 14:00:00,77,1023,288.93,mist,40,2
2012-10-27 15:00:00,74,1023,289.9,broken clouds,40,2
2012-10-27 16:00:00,72,1023,290.87,overcast clouds,40,2
2012-10-27 17:00:00,72,1022,291.25,overcast clouds,310,2
2012-10-27 18:00:00,72,1022,291.56,overcast clouds,230,2
2012-10-27 19:00:00,68,1021,291.88,overcast clouds,0,2
2012-10-27 20:00:00,68,1021,291.53,overcast clouds,0,1
2012-10-27 21:00:00,72,1020,291.27,overcast clouds,180,2
2012-10-27 22:00:00,72,1020,290.5,overcast clouds,180,2
2012-10-27 23:00:00,72,1020,290.24,overcast clouds,0,0
2012-10-28 00:00:00,72,1021,290.18,overcast clouds,140,1
2012-10-28 01:00:00,72,1020,290.04,overcast clouds,150,4
2012-10-28 02:00:00,72,1020,290.04,overcast clouds,150,3
2012-10-28 03:00:00,72,1020,289.67,overcast clouds,160,2
2012-10-28 04:00:00,77,1020,289.4,overcast clouds,140,2
2012-10-28 05:00:00,72,1019,289.27,overcast clouds,130,1
2012-10-28 06:00:00,67,1019,289.27,overcast clouds,120,2
2012-10-28 07:00:00,72,1018,289.2,overcast clouds,80,1
2012-10-28 08:00:00,82,1017,289.07,overcast clouds,40,2
2012-10-28 09:00:00,88,1017,288.94,overcast clouds,40,2
2012-10-28 10:00:00,88,1017,288.69,overcast clouds,60,2
2012-10-28 11:00:00,88,1017,288.69,mist,50,4
2012-10-28 12:00:00,82,1017,289.22,mist,110,2
2012-10-28 13:00:00,77,1017,289.68,haze,70,3
2012-10-28 14:00:00,77,1017,289.93,mist,60,3
2012-10-28 15:00:00,72,1017,291.04,mist,50,4
2012-10-28 16:00:00,72,1016,290.75,mist,50,4
2012-10-28 17:00:00,72,1016,291.04,overcast clouds,40,5
2012-10-28 18:00:00,72,1015,291.36,overcast clouds,40,6
2012-10-28 19:00:00,72,1015,291.34,overcast clouds,60,5
2012-10-28 20:00:00,72,1014,291.08,overcast clouds,50,5
2012-10-28 21:00:00,68,1014,290.62,broken clouds,50,4
2012-10-28 22:00:00,77,1014,289.74,overcast clouds,40,4
2012-10-28 23:00:00,77,1014,288.95,overcast clouds,50,5
2012-10-29 00:00:00,72,1014,288.68,broken clouds,50,5
2012-10-29 01:00:00,77,1014,288.17,broken clouds,40,5
2012-10-29 02:00:00,82,1014,288.09,broken clouds,50,4
2012-10-29 03:00:00,77,1013,287.99,broken clouds,40,5
2012-10-29 04:00:00,77,1013,287.98,broken clouds,40,5
2012-10-29 05:00:00,77,1013,287.84,overcast clouds,50,6
2012-10-29 06:00:00,72,1012,287.91,overcast clouds,60,8
2012-10-29 07:00:00,72,1012,287.78,overcast clouds,50,7
2012-10-29 08:00:00,67,1012,287.38,overcast clouds,60,8
2012-10-29 09:00:00,62,1012,287.25,overcast clouds,50,7
2012-10-29 10:00:00,62,1012,286.85,overcast clouds,50,10
2012-10-29 11:00:00,67,1012,286.9,overcast clouds,40,8
2012-10-29 12:00:00,67,1012,286.84,overcast clouds,50,8
2012-10-29 13:00:00,71,1012,286.6,overcast clouds,50,10
2012-10-29 14:00:00,71,1012,286.66,overcast clouds,50,9
2012-10-29 15:00:00,67,1011,286.87,overcast clouds,40,8
2012-10-29 16:00:00,72,1011,287.51,overcast clouds,50,10
2012-10-29 17:00:00,72,1009,287.57,overcast clouds,50,9
2012-10-29 18:00:00,67,1008,287.69,overcast clouds,50,6
2012-10-29 19:00:00,72,1007,287.56,broken clouds,50,8
2012-10-29 20:00:00,82,1007,287.3,light intensity drizzle,50,8
2012-10-29 21:00:00,72,1007,287.44,light intensity drizzle,40,8
2012-10-29 22:00:00,77,1007,287.17,light intensity drizzle,40,11
2012-10-29 23:00:00,72,1006,287.24,light intensity drizzle,40,10
2012-10-30 00:00:00,72,1006,287.24,overcast clouds,50,11
2012-10-30 01:00:00,76,1006,287.1,overcast clouds,50,13
2012-10-30 02:00:00,71,1005,286.97,broken clouds,40,10
2012-10-30 03:00:00,71,1005,286.59,overcast clouds,50,12
2012-10-30 04:00:00,71,1004,286.07,overcast clouds,40,7
2012-10-30 05:00:00,71,1003,285.61,overcast clouds,30,8
2012-10-30 06:00:00,76,1002,285.47,overcast clouds,30,7
2012-10-30 07:00:00,71,1001,285.47,overcast clouds,30,9
2012-10-30 08:00:00,76,1000,285.47,overcast clouds,30,8
2012-10-30 09:00:00,76,998,285.48,light rain,10,9
2012-10-30 10:00:00,76,996,285.67,overcast clouds,10,9
2012-10-30 11:00:00,82,995,285.29,light rain,20,9
2012-10-30 12:00:00,76,994,285.61,mist,20,12
2012-10-30 13:00:00,82,992,285.56,moderate rain,40,11
2012-10-30 14:00:00,82,990,285.91,moderate rain,40,13
2012-10-30 15:00:00,82,987,286.62,mist,30,15
2012-10-30 16:00:00,87,984,286.61,heavy intensity rain,30,13
2012-10-30 17:00:00,87,981,286.8,moderate rain,30,13
2012-10-30 18:00:00,87,978,287.63,mist,50,17
2012-10-30 19:00:00,87,974,288.07,mist,20,17
2012-10-30 20:00:00,82,971,289.03,mist,60,21
2012-10-30 21:00:00,87,968,289.12,light rain,30,17
2012-10-30 22:00:00,88,966,289.97,mist,60,20
2012-10-30 23:00:00,88,967,289.37,moderate rain,90,16
2012-10-31 00:00:00,93,970,289.3,mist,120,19
2012-10-31 01:00:00,93,973,288.85,mist,120,22
2012-10-31 02:00:00,87,976,288.69,mist,140,25
2012-10-31 03:00:00,87,978,287.46,light rain,150,22
2012-10-31 04:00:00,87,981,286.82,mist,160,19
2012-10-31 05:00:00,87,983,286.82,light rain,160,19
2012-10-31 06:00:00,76,983,285.96,light rain,140,15
2012-10-31 07:00:00,82,985,285.91,light rain,150,12
2012-10-31 08:00:00,93,987,286.73,light rain,170,9
2012-10-31 09:00:00,67,988,286.99,light rain,170,11
2012-10-31 10:00:00,,,287.25,sky is clear,359,0
2012-10-31 11:00:00,62,990,285.9,light rain,170,12
2012-10-31 12:00:00,62,991,285.79,light rain,180,11
2012-10-31 13:00:00,67,992,285.36,light rain,180,11
2012-10-31 14:00:00,71,993,285.25,moderate rain,190,10
2012-10-31 15:00:00,71,994,284.99,light rain,180,7
2012-10-31 16:00:00,71,995,286,light rain,180,9
2012-10-31 17:00:00,66,995,285.74,light rain,170,9
2012-10-31 18:00:00,,,285.47,sky is clear,359,0
2012-10-31 19:00:00,71,996,284.81,light rain,200,6
2012-10-31 20:00:00,66,996,284.9,light rain,170,7
2012-10-31 21:00:00,66,997,284.97,light rain,190,6
2012-10-31 22:00:00,67,997,284.59,light rain,210,4
2012-10-31 23:00:00,71,998,284.27,light rain,210,3
2012-11-01 00:00:00,71,998,284.27,light rain,190,3
2012-11-01 01:00:00,76,998,283.57,light rain,220,2
2012-11-01 02:00:00,71,998,282.93,overcast clouds,230,5
2012-11-01 03:00:00,71,998,282.4,overcast clouds,240,5
2012-11-01 04:00:00,58,998,283.22,overcast clouds,220,4
2012-11-01 05:00:00,54,998,282.95,overcast clouds,230,5
2012-11-01 06:00:00,54,998,282.58,light rain,230,5
2012-11-01 07:00:00,62,998,281.93,light rain,250,4
2012-11-01 08:00:00,58,999,281.82,overcast clouds,230,4
2012-11-01 09:00:00,61,999,280.91,overcast clouds,220,3
2012-11-01 10:00:00,57,999,281.29,overcast clouds,230,3
2012-11-01 11:00:00,61,999,280.91,overcast clouds,230,3
2012-11-01 12:00:00,66,1000,280.64,overcast clouds,230,3
2012-11-01 13:00:00,70,1000,281.38,broken clouds,240,4
2012-11-01 14:00:00,61,1000,281.65,broken clouds,220,5
2012-11-01 15:00:00,61,1000,281.65,broken clouds,230,6
2012-11-01 16:00:00,61,1000,282.56,overcast clouds,240,5
2012-11-01 17:00:00,66,1000,282.67,overcast clouds,240,5
2012-11-01 18:00:00,50,1000,283.59,broken clouds,230,2
2012-11-01 19:00:00,61,1000,283.04,overcast clouds,250,4
2012-11-01 20:00:00,61,1000,283.04,overcast clouds,250,4
2012-11-01 21:00:00,61,1000,283.04,overcast clouds,260,3
2012-11-01 22:00:00,61,1001,282.4,overcast clouds,260,5
2012-11-01 23:00:00,61,1001,282.29,overcast clouds,260,5
2012-11-02 00:00:00,61,1002,282.02,overcast clouds,260,5
2012-11-02 01:00:00,61,1002,281.49,overcast clouds,250,3
2012-11-02 02:00:00,65,1002,280.94,overcast clouds,250,5
2012-11-02 03:00:00,70,1002,280.3,scattered clouds,260,4
2012-11-02 04:00:00,75,1002,280.03,broken clouds,260,3
2012-11-02 05:00:00,70,1002,279.82,scattered clouds,250,5
2012-11-02 06:00:00,70,1001,279.34,broken clouds,250,4
2012-11-02 07:00:00,70,1001,279.34,broken clouds,250,4
2012-11-02 08:00:00,70,1001,279.34,scattered clouds,250,4
2012-11-02 09:00:00,70,1001,278.96,few clouds,240,4
2012-11-02 10:00:00,75,1002,278.31,few clouds,250,4
2012-11-02 11:00:00,75,1002,278.16,few clouds,250,4
2012-11-02 12:00:00,70,1002,279.08,scattered clouds,240,5
2012-11-02 13:00:00,70,1002,280.85,broken clouds,240,5
2012-11-02 14:00:00,76,1002,282.28,broken clouds,290,6
2012-11-02 15:00:00,61,1002,283.42,broken clouds,270,6
2012-11-02 16:00:00,57,1002,284.17,broken clouds,290,6
2012-11-02 17:00:00,53,1001,284.06,broken clouds,280,4
2012-11-02 18:00:00,57,1001,284.17,overcast clouds,260,5
2012-11-02 19:00:00,,,284.06,sky is clear,359,0
2012-11-02 20:00:00,54,1001,284.44,overcast clouds,280,6
2012-11-02 21:00:00,,,284.34,sky is clear,274,0
2012-11-02 22:00:00,57,1002,283.15,overcast clouds,270,5
2012-11-02 23:00:00,61,1002,282.88,broken clouds,280,5
2012-11-03 00:00:00,66,1003,282.24,broken clouds,280,6
2012-11-03 01:00:00,66,1003,282.13,broken clouds,280,5
2012-11-03 02:00:00,70,1003,282.13,broken clouds,250,5
2012-11-03 03:00:00,70,1003,282.13,overcast clouds,280,7
2012-11-03 04:00:00,66,1003,282.13,overcast clouds,280,4
2012-11-03 05:00:00,70,1003,281.86,overcast clouds,270,5
2012-11-03 06:00:00,70,1003,281.86,overcast clouds,270,5
2012-11-03 07:00:00,70,1003,281.86,overcast clouds,280,5
2012-11-03 08:00:00,70,1003,281.48,overcast clouds,270,5
2012-11-03 09:00:00,70,1003,281.86,overcast clouds,290,4
2012-11-03 10:00:00,66,1003,281.49,broken clouds,280,4
2012-11-03 11:00:00,61,1003,281.49,overcast clouds,270,4
2012-11-03 12:00:00,61,1004,281.6,overcast clouds,270,5
2012-11-03 13:00:00,61,1004,281.86,broken clouds,280,4
2012-11-03 14:00:00,53,1004,282.89,broken clouds,310,7
2012-11-03 15:00:00,50,1004,284.12,broken clouds,330,7
2012-11-03 16:00:00,53,1003,284.6,broken clouds,320,5
2012-11-03 17:00:00,,1003,284.06,broken clouds,280,5
2012-11-03 18:00:00,,1003,283.53,overcast clouds,280,6
2012-11-03 19:00:00,,,283.42,sky is clear,297,0
2012-11-03 20:00:00,50,1003,283.69,overcast clouds,320,7
2012-11-03 21:00:00,,1004,283.59,overcast clouds,310,3
2012-11-03 22:00:00,65,1005,283.05,overcast clouds,280,3
2012-11-03 23:00:00,57,1005,281.38,overcast clouds,300,7
2012-11-04 00:00:00,61,1006,280.94,overcast clouds,290,7
2012-11-04 01:00:00,65,1007,280.14,overcast clouds,310,8
2012-11-04 02:00:00,81,1007,279.82,overcast clouds,310,9
2012-11-04 03:00:00,81,1007,279.44,overcast clouds,300,7
2012-11-04 04:00:00,70,1008,279.12,overcast clouds,300,7
2012-11-04 05:00:00,75,1008,279.01,overcast clouds,290,5
2012-11-04 06:00:00,75,1008,279.22,scattered clouds,300,6
2012-11-04 07:00:00,70,1008,279.12,scattered clouds,310,7
2012-11-04 08:00:00,65,1008,278.91,few clouds,310,7
2012-11-04 09:00:00,65,1008,279.22,few clouds,300,6
2012-11-04 10:00:00,65,1008,279.17,scattered clouds,305,6
2012-11-04 11:00:00,65,1009,279.12,scattered clouds,310,7
2012-11-04 12:00:00,70,1009,279.44,scattered clouds,300,7
2012-11-04 13:00:00,65,1011,280.02,scattered clouds,310,7
2012-11-04 14:00:00,61,1011,281.11,scattered clouds,320,8
2012-11-04 15:00:00,57,1011,281.96,scattered clouds,310,9
2012-11-04 16:00:00,57,1011,282.5,scattered clouds,310,8
2012-11-04 17:00:00,53,1010,283.09,scattered clouds,330,6
2012-11-04 18:00:00,,,283.09,sky is clear,359,0
2012-11-04 19:00:00,,,283.58,sky is clear,328,0
2012-11-04 20:00:00,,1011,282.67,broken clouds,330,10
2012-11-04 21:00:00,45,1012,282.18,overcast clouds,300,9
2012-11-04 22:00:00,45,1012,281.6,broken clouds,300,6
2012-11-04 23:00:00,57,1012,280.96,broken clouds,300,10
2012-11-05 00:00:00,61,1013,280.14,scattered clouds,300,9
2012-11-05 01:00:00,65,1013,279.34,few clouds,310,11
2012-11-05 02:00:00,70,1013,279.12,few clouds,310,8
2012-11-05 03:00:00,65,1014,278.95,heavy snow,310,7
2012-11-05 04:00:00,,1014,278.03,heavy snow,300,6
2012-11-05 05:00:00,70,1014,277.77,heavy snow,310,7
2012-11-05 06:00:00,72,1014,277.77,sky is clear,305,7
2012-11-05 07:00:00,75,1014,277.77,heavy snow,300,7
2012-11-05 08:00:00,75,1014,277.77,heavy snow,300,6
2012-11-05 09:00:00,75,1014,277.5,heavy snow,310,6
2012-11-05 10:00:00,75,1015,277.5,heavy snow,300,4
2012-11-05 11:00:00,69,1015,277.19,heavy snow,310,3
2012-11-05 12:00:00,,,277.52,sky is clear,4,0
2012-11-05 13:00:00,,,277.84,sky is clear,349,1
2012-11-05 14:00:00,,,279.39,sky is clear,359,2
2012-11-05 15:00:00,,,280.22,sky is clear,352,0
2012-11-05 16:00:00,52,1015,281.43,scattered clouds,330,3
2012-11-05 17:00:00,,,282.16,sky is clear,350,0
2012-11-05 18:00:00,,,283.15,sky is clear,27,0
2012-11-05 19:00:00,,,283.85,sky is clear,328,0
2012-11-05 20:00:00,43,1013,283.27,broken clouds,280,6
2012-11-05 21:00:00,54,1013,282.4,scattered clouds,291,5
2012-11-05 22:00:00,66,1013,281.53,sky is clear,303,5
2012-11-05 23:00:00,66,1013,281.53,sky is clear,303,5
